_id,map_id,ogc_fid,stop_numbe,name,category,reference,language,the_geom
529,bus_line_7_no_28,1454,28,បុរីប៉េងហ៊ួត,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000023FD741EFBCC1D4141E6CB2BA48B3341
530,bus_line_7_no_29,1456,29,បុរីប៉េងហ៊ួត,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000BA97F7BC47CD1D411DF99C64DA8B3341
531,bus_line_7_no_30,1460,30,ក្លិបកីឡា រូវ៉ាយសេវែន,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A36B2C8508C51D418D74FCC3E0893341
532,bus_line_7_no_31,1462,31,ក្លិបកីឡា រូវ៉ាយសេវែន,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000B86EE5BEF0C41D414EA334380A8A3341
533,bus_line_7_no_36,1472,36,បណ្ណាល័យ ហ៊ុនសែន,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000023EF2EE02C61D41DBE42F33DB833341
534,bus_line_7_no_38,1476,38,មន្ទីរពេទ្យលោកសង្ឃ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008A5B4187BFC71D41258FC629B3813341
535,bus_line_7_no_39,1478,39,មន្ទីរពេទ្យលោកសង្ឃ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000074039121B8C61D411F31A01FFC813341
536,bus_line_7_no_43,1488,43,សាលាបឋមសិក្សា អនុវត្តន៍រាជធានី,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000046B4C40244C41D414441620CAA7E3341
537,bus_line_7_no_44,1490,44,អគ្គនាយកដ្ឋានកសិកម្ម,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007B55D44FDFC51D41AC708ECB607C3341
538,bus_line_7_no_47,1496,47,វិទ្យាល័យជាស៊ីមសាមគ្គី,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000001CE546A5BCCA1D41E9C6BCD4417B3341
539,bus_line_7_no_48,1498,48,ស្ពានអាកាស ស្ទឹងមានជ័យ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007C14B454FCD21D41E334611A5A7B3341
540,bus_line_7_no_50,1504,50,ផ្សារទំនើប សុវណ្ណា,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000001EA8FBEDECD91D41A64CA7349C793341
541,bus_line_7_no_52,1508,52,មន្ទីរពេទ្យ រុស្សី,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000005D8573799FE11D41E12A3A6DD1783341
542,bus_line_7_no_54,1512,54,មីក្រូហិរញ្ញវត្ថុ អេអិមខេ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C16E7472F1E71D410103076620783341
543,bus_line_7_no_56,1516,56,ភ្នំពេញ ស្ព័តក្លឹប,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000351164772AED1D41F32AE987DE753341
544,bus_line_7_no_57,1518,57,ភ្នំពេញ ស្ព័តក្លឹប,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008285586DE5EC1D41097A8032D0753341
545,bus_line_7_no_59,1522,59,ឌូបៃ KTV,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000055FDD981A0F01D41E2FD847407743341
546,bus_line_7_no_62,1530,62,សា្ថនីយ៍បូមទឹកបឹងត្របែក,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009C7DFAB5BB011E41067516A0E5713341
547,bus_line_7_no_63,1532,63,សា្ថនីយ៍បូមទឹកបឹងត្របែក,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000834E5BF186011E4179D13824AE713341
548,bus_line_7_no_64,1534,64,ស្ថានីយ៍៍ឧតុនិយម,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000068397FA46B071E412DE68A8C81723341
549,bus_line_7_no_65,1536,65,ស្ថានីយ៍៍ឧតុនិយម,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000EDE8C253A5071E41AC0EF58656723341
550,bus_line_7_no_66,1538,66,ស្ពានអាកាសក្បាលថ្នល់,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000000E989D3B8B0D1E4168E1F1EB0A733341
551,bus_line_7_no_67,1540,67,ស្ពានអាកាសក្បាលថ្នល់,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000FF86BFC3010D1E4108C7761ED8723341
552,bus_line_7_no_68,1542,68,ផ្សារច្បារអំពៅ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000040AF153B54181E41F89AE1D1BB733341
553,bus_line_7_no_69,1544,69,ផ្សារច្បារអំពៅ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000085643B5937191E4115DFF9739A733341
554,bus_line_7_no_70,1548,70,ស្ថានីយ៍ប្រេងកាល់តិច,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000280731CF601D1E41F962E4939C733341
555,bus_line_7_no_71,1550,71,ស្ថានីយ៍ប្រេងកាល់តិច,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000BF3C64EBC31D1E4141666F2A77733341
556,bus_line_7_no_72,1552,72,វិទ្យាល័័យ ហ៊ុនសែនច្បារអំពៅ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000023E65301302C1E4187BBFF9E72733341
557,bus_line_7_no_73,1554,73,វិទ្យាល័័យ ហ៊ុនសែនច្បារអំពៅ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000EDF0008D3C2D1E41AE8AD5C95C733341
558,bus_line_7_no_74,1556,74,បុរី ប៉េងហួត,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000777C6BEF50371E41407CB6D084743341
559,bus_line_7_no_75,1558,75,បុរី ប៉េងហួត,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000007078902EA371E4172EFB5AC56743341
560,bus_line_7_no_76,1560,76,មន្ទីរពេទ្យ ជោរៃ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006650DBDEF1401E41B580886C0E763341
561,bus_line_7_no_77,1562,77,មន្ទីរពេទ្យ ជោរៃ,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A3FC33B449411E4120A799E9F8753341
562,bus_line_7_no_78,1564,78,ចំំណតរថយន្តក្រុងបឹងឈូក,ខ្សែរថយន្តក្រុងទី ៧,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000AB08D9326E441E411C74129D96763341
563,bus_line_8_no_1,1570,1,រង្វង់មូលកួចកាណុង,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002164FBE841F51D41D4538B5A7F8A3341
564,bus_line_8_no_2,1592,2,សាលាចិនប៉េកាំង,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000050581A7585EB1D41C79191432D8A3341
565,bus_line_8_no_3,1614,3,សាលាចិនប៉េកាំង,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000284256979EEB1D41A744B36D4C8A3341
566,bus_line_8_no_4,1634,4,ស្ថានីយ៍បូមទឹកទួលគោក២,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000005E33567C30E21D413F69B317418A3341
567,bus_line_8_no_5,1636,5,ស្ថានីយ៍បូមទឹកទួលគោក២,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000004D40131C8E41D41008B7BB01F8A3341
568,bus_line_8_no_6,1638,6,អត់តែងទួលគោក,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000014A2D11232DD1D414FD95827B08A3341
569,bus_line_8_no_7,1640,7,អត់តែងទួលគោក,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000AE0AD57E11DD1D4125DAD091D08A3341
570,bus_line_8_no_8,1642,8,រង្វង់មូលកាំកូស៊ីធី,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DB7948B358D61D41F8ACF211AB8C3341
571,bus_line_8_no_9,1644,9,រង្វង់មូលកាំកូស៊ីធី,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E335EB7492D61D412961411DC78C3341
572,bus_line_8_no_10,1572,10,វិទ្យាស្ថានអន្តរជាតិជប៉ុន,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000625E885350D01D41B7B16C9A188D3341
573,bus_line_8_no_11,1574,11,វិទ្យាស្ថានអន្តរជាតិជប៉ុន,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A56EC2B72AD01D41DF3E3C6C2E8D3341
574,bus_line_8_no_12,1576,12,បុរី ប៉េ៉ងហ៊ួត,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007DDAFAD450C21D41941A17E0E58C3341
575,bus_line_8_no_13,1578,13,បុរី ប៉េ៉ងហ៊ួត,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F4A3C5ACA3C21D410B1BC36FFA8C3341
576,bus_line_8_no_14,1580,14,កាហ្វេ ប្រោន,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000023D2F0B91BBC1D41CFE2E0F5D38C3341
577,bus_line_8_no_15,1582,15,កាហ្វេ ប្រោន,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000022B9E60927BC1D414C722F1DE08C3341
578,bus_line_8_no_16,1584,16,សាលាមធ្យមវិចិត្រសិល្បៈ,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006EA8265531B41D41EF402AB2B48C3341
579,bus_line_8_no_17,1586,17,សាលាមធ្យមវិចិត្រសិល្បៈ,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D7F6A096F7B51D41C2D8CD6FD48C3341
580,bus_line_8_no_18,1588,18,បុរី ជីបម៉ុងលែន,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000000C5AB75406AC1D41E06720159D8C3341
581,bus_line_8_no_19,1590,19,បុរី ជីបម៉ុងលែន,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000FD301C4901AE1D419FA13931BC8C3341
582,bus_line_8_no_20,1594,20,ស្ថានីយ៍ ប្រេង លី ហ៊ាង,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C6810864DEA51D41E2109C8F8A8C3341
583,bus_line_8_no_21,1596,21,ស្ថានីយ៍ ប្រេង លី ហ៊ាង,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000036015E920BA71D413D220433A78C3341
584,bus_line_8_no_22,1598,22,ក្រុមហ៊ុន គ្រីនហ្វីត,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C9CD9FD9A19C1D41F9616B416F8C3341
585,bus_line_8_no_23,1600,23,ក្រុមហ៊ុន គ្រីនហ្វីត,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000327B3C559F9D1D417536DF5D808C3341
586,bus_line_8_no_24,1602,24,បុរី ថៃ ឈុនគ្រី,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000273A763B0F971D417A1C2EC4658C3341
587,bus_line_8_no_25,1604,25,បុរី ថៃ ឈុនគ្រី,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000807FACB18C981D417F741CED758C3341
588,bus_line_8_no_26,1606,26,អាហារដ្ឋាន ជីញ ហ៊ួ,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000005D32D42CAB8B1D41C6B0D04A2A8C3341
589,bus_line_8_no_27,1608,27,អាហារដ្ឋាន ជីញ ហ៊ួ,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009684EC69E28C1D41DD2696284D8C3341
590,bus_line_8_no_28,1610,28,មន្ទីរសុខាភិបាលរាជធានីភ្នំពេញ,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000051B674A1DC8A1D4167C7F373B28A3341
591,bus_line_8_no_29,1612,29,មន្ទីរសុខាភិបាលរាជធានីភ្នំពេញ,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000053C0DBCE938A1D41B21997C69A8A3341
592,bus_line_8_no_30,1616,30,KTV ចំការននោង,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A0AAEDA2268B1D416EEB04BB43883341
593,bus_line_8_no_31,1618,31,KTV ចំការននោង,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C6A3F91CA48A1D41B7FF106935883341
594,bus_line_8_no_32,1620,32,បុរី ពីភពថ្មី,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000AEE572F2CA8B1D41553AFD41C0853341
595,bus_line_8_no_33,1622,33,បុរី ពីភពថ្មី,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000000F870F668B1D41396CBF44FC853341
596,bus_line_8_no_34,1624,34,ស្ថានីយ៍ប្រេង អិលអេចអរ,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006BB1E879868B1D41A850F44431833341
597,bus_line_8_no_35,1626,35,ស្ថានីយ៍ប្រេង អិលអេចអរ,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C381C2F8C78A1D41C24C9F019F833341
598,bus_line_8_no_36,1628,36,ក្លិឹបរីលេក,ខ្សែរថយន្តក្រុងទី ៨,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000002199D21538A1D415589664CF6803341
